CC(C)C1=CC=C(C=C1)C(C)C	Nontoxic
CC(C)C1=CC=C(C=C1)C#N	Toxic
CC(C)C1=CC=C(C=C1)S(O)(=O)=O	Toxic
CC(C)C1=CC=C(C=O)C=C1	Nontoxic
CC(C)C1=CC=C(CO)C=C1	Nontoxic
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1	Nontoxic
CC(C)C1=CC=C(O)C=C1	Toxic
CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1	Nontoxic
CC(C)C1=CC=CC(C(C)C)=C1N	Nontoxic
CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O	Nontoxic
CC(C)C1=CC=CC(C(C)C)=C1O	Nontoxic
CC(C)C1=CC=CC(O)=C1	Toxic
CC(C)C1=CC=CC=C1	Toxic
CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1	Nontoxic
CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C	Nontoxic
CC(C)C1=CC2=C(SC3=C(C=CC=C3)C2=O)C=C1	Nontoxic
CC(C)C1=CC2=CC=CN=C2C=C1	Nontoxic
CC(C)C1=CCC(C)=CC1	Nontoxic
CC(C)C1=NC(=O)C=C(C)N1	Nontoxic
CC(C)C1=NC=C(N1C)[N+]([O-])=O	Nontoxic
CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1	Nontoxic
CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F	Toxic
CC(C)C1CC=C(C)C=C1	Nontoxic
CC(C)C1CCC(C)CC1OC(=O)C1=C(N)C=CC=C1	Toxic
CC(C)C1CCC(O)CC1	Nontoxic
CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C	Nontoxic
CC(C)CBr	Nontoxic
CC(C)CC(=O)C(C)=O	Nontoxic
CC(C)CC(=O)C1C(=O)C2=C(C=CC=C2)C1=O	Nontoxic
CC(C)CC(=O)CC(C)C	Nontoxic
CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C	Toxic
CC(C)CC(=O)OC1=CC=C(C)C=C1	Nontoxic
CC(C)CC(=O)OCC=C	Nontoxic
CC(C)CC(=O)OCC1=CC=CC=C1	Nontoxic
CC(C)CC(C)(C)C	Toxic
CC(C)CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC(C)CC(C)(N)C#N	Nontoxic
CC(C)CC(C)=O	Nontoxic
CC(C)CC(C)CC(=O)CC(C)C	Nontoxic
CC(C)CC(C)N(C1=CC=CC=C1)C1=CC=C(N)C=C1	Nontoxic
CC(C)CC(C)O	Nontoxic
CC(C)CC(O)=O	Nontoxic
CC(C)CC(O)CC(C)C	Nontoxic
CC(C)CC#N	Nontoxic
CC(C)CC=O	Nontoxic
CC(C)CC1=CC=C(C=C1)[C@@H](C)C(=O)NS(C)(=O)=O	Nontoxic
CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O	Nontoxic
CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC1=NC=CC=C1	Toxic
CC(C)CC1=CC=C(CC(O)=O)C=C1	Nontoxic
CC(C)CC1=CC=C(CCC2=CC3=C(S2)N2C(C)=NN=C2C(C)N=C3C2=C(Cl)C=CC=C2)C=C1	Nontoxic
CC(C)CC1=CC=CC=C1	Toxic
CC(C)CC1=NC=CS1	Nontoxic
CC(C)CC1NC(=S)N(CC=C)C1=O	Nontoxic
CC(C)CCC(=O)CCC(C)C	Nontoxic
CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Toxic
CC(C)CCC(C)=O	Nontoxic
CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Nontoxic
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Nontoxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C2C	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)C1=CN=CC=C1)=C2C	Nontoxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)CCC(O)=O)=C2C	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=CC(O)=C2	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=CC(O)=C(C)C(C)=C2O1	Toxic
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O	Toxic
CC(C)CCCC(C)(C)O	Nontoxic
CC(C)CCCC(C)C\C=C\C(\C)=C\C(=O)OCC#C	Nontoxic
CC(C)CCCC(C)CC=O	Toxic
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C	Nontoxic
CC(C)CCCC(C)CCO	Nontoxic
CC(C)CCCC(C)NC(C)C	Nontoxic
CC(C)CCCC(C)NCCC(C)C	Nontoxic
CC(C)CCCC(O)=O	Nontoxic
CC(C)CCCO	Toxic
CC(C)CCO	Nontoxic
CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C	Nontoxic
CC(C)CCOC(=O)C1=CC=CC=C1	Nontoxic
CC(C)CCOC(=O)CC(C)C	Nontoxic
CC(C)CCOC(C)=O	Toxic
CC(C)CCOCC(=O)OCC=C	Toxic
CC(C)CCOCC1=CC=CC=C1	Toxic
CC(C)CCOCCC(C)C	Nontoxic
CC(C)CCON=O	Toxic
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	Nontoxic
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1=CC=C(N)C=C1	Nontoxic
CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12	Nontoxic
CC(C)CN1C=NC2=C1C(=O)N(C)C(=O)N2C	Toxic
CC(C)CNCC(C)C	Nontoxic
CC(C)CO	Toxic
CC(C)COC(=O)C(C)=C	Nontoxic
CC(C)COC(=O)C(C)C	Nontoxic
CC(C)COC(=O)C=C	Toxic
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C	Nontoxic
CC(C)COC(=O)C1=CC=C(N)C=C1	Nontoxic
CC(C)COC(=O)C1=CC=C(O)C=C1	Nontoxic
CC(C)COC(=O)C1=CC=CC=C1	Nontoxic
CC(C)COC(=O)C1=CC=CC=C1O	Nontoxic
CC(C)COC(=O)CCCCC(=O)OCC(C)C	Nontoxic
CC(C)COC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1	Nontoxic
CC(C)COC(=O)COC1=C(Cl)C=C(Cl)C=C1	Nontoxic
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O	Nontoxic
CC(C)COC(C)=O	Nontoxic
CC(C)COC=C	Toxic
CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O	Nontoxic
CC(C)COCNC(=O)C=C	Nontoxic
CC(C)CON=O	Toxic
CC(C)COP(=O)(OCC(C)C)OCC(C)C	Toxic
CC(C)N.OC(=O)COC1=C(Cl)C=C(Cl)C=C1	Nontoxic
CC(C)N(C(=O)CCl)C1=CC=CC=C1	Nontoxic
CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1	Nontoxic
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl	Nontoxic
CC(C)N(C(C)C)C1=CC=CC=C1	Nontoxic
CC(C)N(C)C	Nontoxic
CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C	Nontoxic
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	Nontoxic
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C	Nontoxic
CC(C)N(CCO)C(C)C	Nontoxic
CC(C)N=C=NC(C)C	Nontoxic
CC(C)N1C(=O)C2=C(C=CC=C2)C1=O	Nontoxic
CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2	Toxic
CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1	Nontoxic
CC(C)N1N=C(C2=CC3=C(N2)C=CC(O)=C3)C2=C1N=CN=C2N	Nontoxic
CC(C)NC(=O)C=C	Nontoxic
CC(C)NC(=O)C1=C(N)C=CC=C1	Nontoxic
CC(C)NC(=O)C1=CC=C(C=O)C=C1	Nontoxic
CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1	Toxic
CC(C)NC(=O)NC(C)C	Nontoxic
CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC(C)=CC=C2)C=CN=C1	Nontoxic
CC(C)NC(C)C	Toxic
CC(C)NC[C@@H](O)COC1=C2C=CC=CC2=CC=C1	Toxic
CC(C)NC[C@@H](O)COC1=CC=C(CC(N)=O)C=C1	Nontoxic
CC(C)NC1=C(C)N(C)N(C1=O)C1=CC=CC=C1	Nontoxic
CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O	Nontoxic
CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1	Nontoxic
CC(C)NC1=CC=CC=C1	Nontoxic
CC(C)NC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(NS(C)(=O)=O)=CC=C2N1	Nontoxic
CC(C)NC1=NC(Cl)=NC(N)=N1	Nontoxic
CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1	Toxic
CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O	Nontoxic
CC(C)NCC(O)C1=CC=C(N)C(=C1)C#N	Nontoxic
CC(C)NCC(O)C1=CC=C(O)C(O)=C1	Toxic
CC(C)NCC(O)C1=CC2=CC=CC=C2C=C1	Nontoxic
CC(C)NCC(O)COC1=C(CC=C)C=CC=C1	Nontoxic
CC(C)NCC(O)COC1=CC(C)=C(OC(C)=O)C(C)=C1C	Nontoxic
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	Nontoxic
CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1	Nontoxic
CC(C)NCC(O)COC1=CC=CC=C1N1C=CC=C1	Nontoxic
CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O	Nontoxic
CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=C1C=CC=C2	Nontoxic
CC(C)O	Nontoxic
CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C	Nontoxic
CC(C)OB(OC(C)C)OC(C)C	Nontoxic
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1	Nontoxic
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1	Nontoxic
CC(C)OC(=O)C(C)=C	Nontoxic
CC(C)OC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	Toxic
CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
CC(C)OC(=O)C1=CC(=CC(=C1)C(=O)OC(C)C)[N+]([O-])=O	Nontoxic
CC(C)OC(=O)C1=CC=CC=C1	Nontoxic
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C	Nontoxic
CC(C)OC(=O)C1=CC2=C(OCC(O)CNC(C)(C)C)C=CC=C2N1	Nontoxic
CC(C)OC(=O)CC1=CC=CC=C1	Nontoxic
CC(C)OC(=O)CCC(=O)OC(C)C	Nontoxic
CC(C)OC(=O)CCCCC(=O)OC(C)C	Nontoxic
CC(C)OC(=O)COC1=C(Cl)C=C(Cl)C=C1	Toxic
CC(C)OC(=O)N[C@@H](C(C)C)C(=O)NC(C)C1=CC=C(C)C=C1	Toxic
CC(C)OC(=O)NC1=CC=CC(Cl)=C1	Toxic
CC(C)OC(=O)NC1=CC=CC=C1	Toxic
CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1	Nontoxic
CC(C)OC(C)=O	Nontoxic
CC(C)OC(C)C	Nontoxic
CC(C)OC=O	Nontoxic
CC(C)OC1=C(O)C=CC=C1	Nontoxic
CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl	Nontoxic
CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1	Nontoxic
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1	Nontoxic
CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1	Nontoxic
CC(C)OCCO	Toxic
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C	Nontoxic
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1	Toxic
CC(C)OP(C)(=O)OC(C)C	Nontoxic
CC(C)OP(F)(=O)OC(C)C	Nontoxic
CC(C)OP(OC(C)C)OC(C)C	Nontoxic
CC(C)OS(C)(=O)=O	Nontoxic
CC(C)S	Nontoxic
CC(C)SCC1=CC=CO1	Nontoxic
CC(C\N=C\C1=CC=CC=C1O)\N=C\C1=CC=CC=C1O	Toxic
CC(C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C	Nontoxic
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1	Nontoxic
CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC(C1=CC=CC=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C	Toxic
CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1	Toxic
CC(CC1=CC=C(OCC(O)=O)C=C1)NCC(O)C1=CSC(=N1)C(F)(F)F	Toxic
CC(CC1=CC=CC=C1)NC=O	Nontoxic
CC(CC1=CC=CC=C1)NCCCCl	Nontoxic
CC(CC1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CN(C)C	Nontoxic
CC(CCC(O)=O)(\N=N\C(C)(CCC(O)=O)C#N)C#N	Toxic
CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC(CCC=C(C)C)C=C	Nontoxic
CC(CCC=C(C)C)C=O	Nontoxic
CC(CCC=C(C)C)CC=O	Nontoxic
CC(CCCC(C)(C)O)C=C	Toxic
CC(CCCC(C)(C)O)CC=O	Nontoxic
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Toxic
CC(CCO)CCC=C(C)C	Toxic
CC(CCO)CCCC(C)(C)O	Nontoxic
CC(CCOC(=O)C(C)C)CCC=C(C)C	Nontoxic
CC(Cl)(Cl)[N+]([O-])=O	Nontoxic
CC(Cl)(Cl)C(O)=O	Nontoxic
CC(Cl)(Cl)Cl	Nontoxic
CC(Cl)C(Cl)Cl	Nontoxic
CC(Cl)Cl	Nontoxic
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl	Toxic
CC(CN(C(C)=O)C1=C(I)C=C(I)C(N)=C1I)C(O)=O	Nontoxic
CC(CN)CCCN	Nontoxic
CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	Nontoxic
CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C	Toxic
CC(CNC(=O)C1=CC=CN=C1)NC(=O)C1=CC=CN=C1	Nontoxic
CC(CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co]OC(C)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2	Nontoxic
CC(CNC(=O)CCC1(C)C(CC(N)=O)C2N([Co+]C[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C3N=CN=C4N)\C1=C(C)/C1=N/C(=C\C3=N\C(=C(C)/C4=NC2(C)C(C)(CC(N)=O)C4CCC(N)=O)\C(C)(CC(N)=O)C3CCC(N)=O)/C(C)(C)C1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2	Nontoxic
CC(CO)(CO)[N+]([O-])=O	Nontoxic
CC(CO)(CO)C(O)=O	Nontoxic
CC(CO)(CO)CO	Nontoxic
CC(CO)CO	Nontoxic
CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C	Nontoxic
CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1	Toxic
CC(COC1=CC=CC=C1)NN	Nontoxic
CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1	Nontoxic
CC(N(C)C)C(=O)C1=CC=CC=C1	Nontoxic
CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1	Nontoxic
CC(N(O)C(N)=O)C1=CC2=C(S1)C=CC=C2	Nontoxic
CC(N)=O	Toxic
CC(N)=S	Nontoxic
CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1	Nontoxic
CC(N)CN	Nontoxic
CC(NC(CCC1=CC=CC=C1)C(O)=O)C(=O)N1C(CN(C)C1=O)C(O)=O	Nontoxic
CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
CC(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	Nontoxic
CC(O)(P(O)(O)=O)P(O)(O)=O	Toxic
CC(O)[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC1=O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N)C(C)O	Nontoxic
CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Nontoxic
CC(O)=O	Toxic
CC(O)=O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O	Toxic
CC(O)=O.CC(C)C1=CC=C2C(CC[C@H]3[C@](C)(CN)CCC[C@]23C)=C1	Nontoxic
CC(O)=O.CC(O)=O.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	Nontoxic
CC(O)=O.CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O	Toxic
CC(O)=O.CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1	Nontoxic
CC(O)=O.CCCCCCCCCCCCNC(N)=N	Nontoxic
CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1	Toxic
CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1	Nontoxic
CC(O)=O.CNC(=N)NCCC[C@H](N)C(O)=O	Toxic
CC(O)=O.COCCOC1=NC=C2N(CC(=O)NC3=NC=C(Cl)C=C3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C	Nontoxic
CC(O)=O.FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1	Toxic
CC(O)=O.N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O	Nontoxic
CC(O)=O.NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O	Nontoxic
CC(O)C(=O)O[Hg]C1=CC=CC=C1	Nontoxic
CC(O)C(C)=O	Nontoxic
CC(O)C(C)O	Toxic
CC(O)C(CO)C(C)O	Nontoxic
CC(O)C(O)=O.CCCCCCCCCCCCCCNCCO	Nontoxic
CC(O)CC(C)(C)O	Nontoxic
CC(O)CC(C)O	Nontoxic
CC(O)CCC=C(C)C	Nontoxic
CC(O)CCO	Nontoxic
CC(O)CN	Toxic
CC(O)CN(CC(C)O)CC(C)O	Toxic
CC(O)CN(CCCN(C)C)CCCN(C)C	Nontoxic
CC(O)CN1C(C)=NC=C1[N+]([O-])=O	Nontoxic
CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C	Nontoxic
CC(O)CNCC(C)O	Toxic
CC(O)COC(C)(C)C	Nontoxic
CC(O[Si](C)(C)C)=N[Si](C)(C)C	Nontoxic
CC(OC(C)=O)C(=O)OCC[N+](C)(C)C.CC(OC(C)=O)C(=O)OCC[N+](C)(C)C.[O-]S(=O)(=O)C1=CC=CC2=C(C=CC=C12)S([O-])(=O)=O	Nontoxic
CC(OC(C)=O)C1=CC=CC=C1	Toxic
CC(OC(C)=O)OC(=O)C(C)C1=CC=C(C(F)=C1)C1=CC=CC=C1	Nontoxic
CC(OC(C)=O)OC(C)=O	Nontoxic
CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O	Nontoxic
CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1	Nontoxic
CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O	Nontoxic
CC(S)C(=O)NCC(O)=O	Nontoxic
CC(S)C(C)S	Nontoxic
CC[C@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1	Toxic
CC[C@]1(O)C[C@H]2C[N@@](C1)CCC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC	Nontoxic
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C	Nontoxic
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C	Nontoxic
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Nontoxic
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Nontoxic
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C	Nontoxic
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C	Nontoxic
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C	Nontoxic
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(\C=N\OC(C)(C)C)C4=CC=CC=C4N=C13)C2=O	Nontoxic
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(C1=C3)[N+]([O-])=O)C2=O	Nontoxic
CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=C4C=CC=C1)[C@](O)(C2)C(=O)OC	Nontoxic
CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=C4C=CC=C1)C(=O)C2	Nontoxic
CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Nontoxic
CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1	Toxic
CC[C@@H](C)[C@H](N)C(O)=O	Nontoxic
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1	Nontoxic
CC[C@@H](N)CO	Nontoxic
CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](Cl)[C@@H](C1)OC	Nontoxic
